Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group
MAHLIFE.NS,381.6499938964844,2026-08-24T10:10:00+05:30,OPEN,2026-02-02,399.0,2026-03-30,286.79998779296875,2026-07-01,374.9891973876953,342.8999938964844,428.1720031738281,1.7762635711083126,11,4,6,1,10,40.0,1.7574365894899886,1.7574365894899886,9.636363636363637,4.25,5.0,4.0,50.0,100.0,100.0,0.1823754951357535,64.25,B,B,FAST
USHAMART.NS,485.2999877929688,2026-08-24T10:10:00+05:30,OPEN,2025-11-10,497.1000061035156,2026-03-23,380.0,2026-05-04,472.0406047973633,438.5500030517578,527.5460076904296,2.8089496667977136,16,7,8,1,15,46.66666666666666,1.3817461539627705,1.3817461539627705,11.875,14.0,4.0,3.0,57.14285714285714,57.14285714285714,71.42857142857143,0.1163575708600227,63.04,B,B,FAST
RAMRAT.NS,483.3999938964844,2026-08-24T10:10:00+05:30,OPEN,2026-05-27,520.0,2026-06-11,354.0,2026-08-13,484.476,437.0,563.16,-0.2220968847818311,12,5,6,1,11,45.45454545454545,2.723725637691538,2.723725637691538,11.833333333333334,9.2,7.0,5.166666666666667,20.0,80.0,80.0,0.2301739975513976,62.94,B,B,FAST
INDIANHUME.NS,402.9500122070313,2026-08-24T10:10:00+05:30,OPEN,2025-12-12,429.0,2026-06-11,279.79998779296875,2026-07-13,397.0711973876953,354.3999938964844,467.7920031738281,1.480544259571655,8,3,5,0,8,37.5,2.651205731328881,2.651205731328881,6.75,8.0,0.0,5.0,66.66666666666666,66.66666666666666,66.66666666666666,0.3927712194561305,60.31,B,B,FAST
YATHARTH.NS,861.75,2026-08-24T10:10:00+05:30,OPEN,2025-10-08,843.7000122070312,2026-01-27,538.25,2026-04-15,778.3337095947265,690.9750061035156,923.1170153808594,10.717291230866486,9,3,5,1,8,37.5,2.550251138705212,2.550251138705212,17.11111111111111,21.666666666666668,5.0,5.0,66.66666666666666,66.66666666666666,66.66666666666666,0.1490406509632916,60.15,B,B,FAST
V2RETAIL.NS,220.3800048828125,2026-08-24T10:10:00+05:30,OPEN,2026-01-06,241.8000030517578,2026-03-23,172.02999877929688,2026-05-13,226.8692221374512,206.9150009155273,259.94020416259764,-2.860333893465346,16,6,9,1,15,40.0,2.167409537153766,2.167409537153766,11.0,14.333333333333334,6.0,2.6666666666666665,50.0,66.66666666666666,83.33333333333334,0.1970372306503423,59.55,B,B,FAST
UNITDSPR.NS,1544.0,2026-08-24T10:10:00+05:30,OPEN,2025-10-31,1488.0,2026-04-07,1210.800048828125,2026-07-06,1428.6792104492188,1349.4000244140625,1560.0719873046876,8.07184626943098,11,3,6,2,9,33.33333333333333,0.0830427645070608,0.0830427645070608,21.181818181818183,2.6666666666666665,1.0,16.833333333333332,66.66666666666666,100.0,100.0,0.0039204738608483,58.96,B,B,FAST
TEJASNET.NS,521.5,2026-08-24T10:10:00+05:30,OPEN,2025-08-21,647.0,2026-01-27,294.0,2026-06-03,571.4580000000001,470.5,738.78,-8.742199776711512,12,4,8,0,12,33.33333333333333,1.4273698624534912,1.4273698624534912,4.916666666666667,12.25,5.0,0.375,75.0,75.0,75.0,0.2903125143973202,58.56,B,B,FAST
DEEPAKFERT.NS,1472.9000244140625,2026-08-24T10:10:00+05:30,OPEN,2025-09-24,1597.800048828125,2026-03-23,866.4000244140625,2026-05-22,1441.2804436035158,1232.1000366210938,1787.9640551757811,2.1938534551603897,10,3,5,2,8,37.5,2.7363972608707963,2.7363972608707963,19.5,19.0,7.0,2.8,0.0,66.66666666666666,66.66666666666666,0.1403280646600408,58.44,B,B,FAST
BTML.NS,8.029999732971191,2026-08-24T10:00:00+05:30,OPEN,2025-11-28,10.119999885559082,2026-03-27,5.059999942779541,2026-08-11,9.03715989780426,7.589999914169311,11.435599870681765,-11.144653588322328,11,3,7,1,10,30.0,0.454920444250537,0.454920444250537,9.363636363636363,2.6666666666666665,3.0,4.571428571428571,100.0,100.0,100.0,0.0485837367646204,58.21,B,B,FAST
BHAGCHEM.NS,282.6000061035156,2026-08-24T10:10:00+05:30,OPEN,2025-08-20,287.0,2026-03-30,170.60000610351562,2026-04-22,262.0904013061524,228.8000030517578,317.2639984130859,7.825393335716102,14,5,9,0,14,35.714285714285715,0.2248297651110913,0.2248297651110913,6.214285714285714,4.2,2.0,6.222222222222222,80.0,80.0,100.0,0.0361795024316698,58.14,B,B,FAST
GRAVITA.NS,1817.4000244140625,2026-08-24T10:10:00+05:30,OPEN,2026-07-13,1870.0,2026-07-30,1575.0,2026-08-11,1806.87,1722.5,1946.7,0.5827770904416261,11,4,7,0,11,36.36363636363637,0.1547487771235894,0.1547487771235894,10.636363636363637,17.0,4.0,6.428571428571429,75.0,75.0,75.0,0.0145490303278588,57.79,B,B,FAST
UNOMINDA.NS,1253.4000244140625,2026-08-24T10:10:00+05:30,OPEN,2026-01-08,1318.300048828125,2026-03-16,994.0,2026-08-05,1248.8998383789062,1156.1500244140625,1402.6180615234375,0.3603320215812979,13,4,6,3,10,40.0,0.1961124743319141,0.1961124743319141,19.692307692307693,7.0,7.0,6.666666666666667,50.0,75.0,100.0,0.0099588365871675,56.31,B,B,FAST
STEL.NS,615.0,2026-08-24T10:05:00+05:30,OPEN,2025-12-04,633.2999877929688,2026-01-21,385.1000061035156,2026-06-15,580.1851917114258,509.1999969482422,697.8319830322266,6.0006371734303965,11,3,7,1,10,30.0,0.9482816814683998,0.9482816814683998,11.363636363636363,4.333333333333333,6.0,6.571428571428571,33.33333333333333,100.0,100.0,0.0834487879692191,55.98,B,B,FAST
DIAMONDYD.NS,1171.0999755859375,2026-08-24T10:05:00+05:30,OPEN,2026-01-01,1223.4000244140625,2026-03-27,858.9000244140625,2026-05-27,1145.3970244140626,1041.1500244140625,1318.1700244140625,2.244021123158015,8,2,5,1,7,28.57142857142857,0.0182425604731857,0.0182425604731857,16.25,5.0,5.0,11.2,50.0,100.0,100.0,0.0011226191060421,55.96,B,B,FAST
HFCL.NS,238.8000030517578,2026-08-24T10:10:00+05:30,OPEN,2026-07-07,229.5,2026-07-29,181.0500030517578,2026-08-12,219.13170065307617,205.2750015258789,242.09699920654296,8.975562339937301,7,6,1,0,7,85.71428571428571,14.76930524286144,14.76930524286144,15.428571428571429,16.666666666666668,10.0,8.0,33.33333333333333,50.0,66.66666666666666,0.9572697842595376,83.29,A+,B,MEDIUM
GLAXO.NS,2906.800048828125,2026-08-24T10:10:00+05:30,OPEN,2025-09-04,2883.39990234375,2026-06-12,2088.10009765625,2026-08-18,2713.205744140625,2485.75,3090.1778515625,7.135260755863489,7,4,3,0,7,57.14285714285714,3.761290012574857,3.761290012574857,9.714285714285714,11.75,11.0,6.333333333333333,50.0,50.0,75.0,0.3871916189415293,61.23,B,B,MEDIUM
POLYMED.NS,1742.699951171875,2026-08-24T10:10:00+05:30,OPEN,2025-11-11,2094.300048828125,2026-03-30,1182.0,2026-08-12,1899.0678383789063,1638.1500244140625,2331.498061523437,-8.233928459370416,11,5,5,1,10,50.0,1.240501855509759,1.240501855509759,13.272727272727272,13.6,8.0,3.0,20.0,60.0,60.0,0.0934624685658037,60.44,B,B,MEDIUM
360ONE.NS,1210.300048828125,2026-08-24T10:10:00+05:30,OPEN,2026-01-16,1236.199951171875,2026-04-07,906.0499877929688,2026-07-29,1165.5478590087891,1071.124969482422,1322.0389416503906,3.8395840611293495,17,7,9,1,16,43.75,0.9022710662448684,0.9022710662448684,10.941176470588236,9.428571428571429,8.0,6.333333333333333,14.285714285714285,71.42857142857143,85.71428571428571,0.0824656350868965,59.55,B,B,MEDIUM
GIPCL.NS,175.1300048828125,2026-08-24T10:10:00+05:30,OPEN,2025-10-23,198.0,2026-03-30,119.9000015258789,2026-08-12,181.2866003265381,158.95000076293945,218.3059996032715,-3.3960565384513663,9,4,5,0,9,44.44444444444444,2.683156011402,2.683156011402,13.444444444444445,20.0,10.0,7.6,25.0,50.0,75.0,0.1995735876249421,58.47,B,B,MEDIUM
UNIONBANK.NS,183.4900054931641,2026-08-24T10:10:00+05:30,OPEN,2026-04-23,194.88999938964844,2026-07-08,153.5,2026-08-12,186.03253952026367,174.19499969482422,205.65139923095705,-1.3667146799459022,10,5,4,1,9,55.55555555555556,3.609111114141992,3.609111114141992,21.6,19.4,15.0,14.25,20.0,20.0,60.0,0.1670884775065736,58.36,B,B,MEDIUM
IVC.NS,8.180000305175781,2026-08-24T10:10:00+05:30,OPEN,2025-11-17,9.880000114440918,2026-03-23,6.019999980926514,2026-06-10,9.053960085868836,7.950000047683716,10.883600149154663,-9.652790297331949,7,3,4,0,7,42.85714285714285,0.0223157117767698,0.0223157117767698,11.0,15.333333333333334,10.0,7.0,33.33333333333333,66.66666666666666,66.66666666666666,0.0020287010706154,55.34,B,B,MEDIUM
GPIL.NS,247.6000061035156,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-05-20,320.0,2026-08-12,228.3099975585937,,300.37833947753904,274.1549987792969,343.83940063476564,17.570618928722702,6,5,1,0,6,83.33333333333334,11.11873645977498,11.11873645977498,13.666666666666666,16.2,2.0,0.0,60.0,60.0,60.0,0.8135660824225595,86.33,A+,B,FAST
BAGFILMS.NS,4.349999904632568,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-12-02,7.590000152587891,2026-03-30,3.609999895095825,,6.738280097484589,5.600000023841858,8.624800219535828,35.44346863443046,6,4,2,0,6,66.66666666666666,8.521404548738868,8.521404548738868,7.833333333333333,8.5,5.0,6.5,50.0,75.0,75.0,1.087838878562409,81.17,A+,B,FAST
SONATSOFTW.NS,307.25,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-09-18,421.5,2026-03-30,207.1499938964844,,375.62909869384765,314.3249969482422,477.2310015869141,18.20388754002769,7,5,2,0,7,71.42857142857143,5.392880961453792,5.392880961453792,5.285714285714286,6.2,1.0,1.5,60.0,80.0,80.0,1.020274776491258,79.5,A+,B,FAST
IRIS.NS,243.97999572753903,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-11-27,334.95001220703125,2026-03-02,203.0,,306.71270959472656,268.9750061035156,369.25701538085934,20.45324888886381,7,4,2,1,6,66.66666666666666,3.6655586993436287,3.6655586993436287,14.571428571428571,5.0,5.0,11.0,50.0,100.0,100.0,0.2515579499549549,76.89,A+,B,FAST
GMRP&UI.NS,97.69000244140624,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-06-15,108.5,2026-07-22,94.56999969482422,,105.51897993469238,101.53499984741212,112.1218000793457,7.419496945603178,7,5,2,0,7,71.42857142857143,3.4346134323693827,3.4346134323693827,10.428571428571429,6.4,5.0,20.0,60.0,80.0,100.0,0.3293464935148723,76.44,A+,B,FAST
NINSYS.NS,717.7000122070312,2026-08-24T09:55:00+05:30,WAITING FOR 0.786,2026-07-08,935.0,2026-08-14,683.1500244140625,,881.1041052246094,809.0750122070312,1000.4809936523436,18.54537869573579,7,4,3,0,7,57.14285714285714,7.2703624938842575,7.2703624938842575,7.142857142857143,11.75,5.0,0.0,50.0,75.0,75.0,1.017850749143796,76.22,A+,B,FAST
TREJHARA.NS,157.5500030517578,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-12-02,284.8500061035156,2026-07-09,128.39999389648438,,251.3697034912109,206.625,325.5270092773437,37.32339225308968,8,4,3,1,7,57.14285714285714,4.5198131794218765,4.5198131794218765,14.875,12.0,4.0,2.333333333333333,75.0,75.0,75.0,0.3038529868518909,71.92,A,B,FAST
HINDCON.NS,22.01000022888184,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-10-23,37.75,2026-03-30,15.65999984741211,,33.0227399673462,26.70499992370605,43.49340003967285,33.34895817050331,7,3,3,1,6,50.0,4.717361978040013,4.717361978040013,9.571428571428571,0.6666666666666666,1.0,0.0,100.0,100.0,100.0,0.4928587141235834,71.87,A,B,FAST
PARASPETRO.NS,2.2699999809265137,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-02-02,3.2300000190734863,2026-06-17,1.830000042915344,,2.9304000241756443,2.530000030994416,3.594000012874603,22.53617382612836,7,4,3,0,7,57.14285714285714,4.287872158669858,4.287872158669858,10.142857142857142,7.75,3.5,13.333333333333334,75.0,75.0,75.0,0.422747959305479,71.56,A,B,FAST
VPRPL.NS,33.75,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-08-20,153.88999938964844,2026-06-12,23.940000534057617,,126.080699634552,88.91499996185303,187.67699909210205,73.23143026821297,6,3,3,0,6,50.0,5.3951308515106,5.3951308515106,3.8333333333333335,6.666666666666667,7.0,0.0,33.33333333333333,100.0,100.0,1.4074254395245045,69.93,A,B,FAST
MBLINFRA.NS,24.350000381469727,2026-08-24T09:55:00+05:30,WAITING FOR 0.786,2025-09-17,52.47999954223633,2026-03-30,18.3700008392334,,45.1804598197937,35.42500019073486,61.34859920501709,46.10501867711865,7,3,3,1,6,50.0,5.588738163606193,5.588738163606193,12.857142857142858,5.0,2.0,4.0,66.66666666666666,66.66666666666666,100.0,0.4346796349471483,69.9,A,B,FAST
RVHL.NS,43.02999877929688,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-09-17,71.36000061035156,2026-03-30,28.5,,62.18796047973633,49.93000030517578,82.50360076904298,30.806544470423653,7,4,3,0,7,57.14285714285714,4.630983353002695,4.630983353002695,12.857142857142858,7.0,5.5,20.0,50.0,75.0,100.0,0.3601875941224318,69.09,A,B,FAST
ZODIAC.NS,251.0,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-05-05,332.95001220703125,2026-07-31,233.6000061035156,,311.6891109008789,283.27500915527344,358.7810137939453,19.471039820887047,8,4,3,1,7,57.14285714285714,2.686343439117812,2.686343439117812,13.375,7.0,2.5,6.0,75.0,75.0,75.0,0.2008481075975934,69.05,A,B,FAST
PCBL.NS,328.79998779296875,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-09-19,425.9500122070313,2026-03-24,226.5,,383.26770959472657,326.2250061035156,477.8070153808594,14.211403788582365,7,4,3,0,7,57.14285714285714,3.712699391023521,3.712699391023521,7.428571428571429,7.75,5.5,7.0,50.0,75.0,100.0,0.4997864564839355,67.66,A,B,FAST
GODREJCP.NS,928.9000244140624,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-02-26,1240.4000244140625,2026-08-13,906.2999877929688,,1168.9026165771484,1073.3500061035156,1327.2660339355468,20.532300018788224,7,3,3,1,6,50.0,0.9091960933320582,0.9091960933320582,10.857142857142858,0.3333333333333333,0.0,4.0,100.0,100.0,100.0,0.083741745438479,65.92,A,B,FAST
EPIGRAL.NS,1183.300048828125,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-08-22,1911.5999755859373,2026-03-30,807.0,,1675.215580810547,1359.2999877929688,2198.795969238281,29.364312128974497,7,4,3,0,7,57.14285714285714,4.128774663722576,4.128774663722576,11.428571428571429,13.25,6.5,8.333333333333334,50.0,50.0,75.0,0.3612677830757253,65.81,A,B,FAST
SUKHJITS.NS,159.5399932861328,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-05-29,197.8000030517578,2026-07-29,153.6999969482422,,188.36260174560547,175.75,209.26600463867183,15.30166189698274,8,4,3,1,7,57.14285714285714,0.1963918707498599,0.1963918707498599,15.625,2.75,0.0,16.666666666666668,75.0,75.0,100.0,0.012569079727991,65.16,A,B,FAST
ORIENTCEM.NS,131.55999755859375,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-08-21,244.3699951171875,2026-03-30,122.31999969482422,,218.25129609680167,183.34499740600583,276.102993927002,39.720863100743045,9,3,4,2,7,42.85714285714285,2.217251701764247,2.217251701764247,17.11111111111111,4.333333333333333,4.0,4.75,66.66666666666666,100.0,100.0,0.1295796449083001,65.11,A,B,FAST
PREMEXPLN.NS,668.0499877929688,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-06-30,829.7999877929688,2026-08-07,636.4000244140625,,788.4123956298828,733.1000061035156,880.0839782714844,15.266427634075114,11,5,5,1,10,50.0,2.767454618383035,2.767454618383035,11.454545454545457,10.8,6.0,1.8,20.0,80.0,80.0,0.2416031809699474,64.82,B,B,FAST
NUVAMA.NS,1757.0,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-07-24,2066.0,2026-08-10,1578.5999755859375,,1961.696394775391,1822.2999877929688,2192.724006347656,10.434662332079585,13,6,7,0,13,46.15384615384615,2.551901348184865,2.551901348184865,8.846153846153847,14.666666666666666,1.0,3.0,66.66666666666666,66.66666666666666,66.66666666666666,0.2884758045774195,64.62,B,B,FAST
AURIONPRO.NS,712.7000122070312,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-08-20,1409.4000244140625,2026-08-20,680.1500244140625,,1253.3405244140629,1044.7750244140625,1599.0050244140623,43.13596358497873,14,7,7,0,14,50.0,4.054835451477394,4.054835451477394,7.785714285714286,11.142857142857142,7.0,3.857142857142857,42.85714285714285,57.14285714285714,85.71428571428571,0.5208045534007661,64.55,B,B,FAST
SUMMITSEC.NS,1431.9000244140625,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-10-23,2495.0,2026-03-30,1312.0,,2241.838,1903.5,2802.58,36.12830077757347,13,6,7,0,13,46.15384615384615,2.478233423419449,2.478233423419449,5.0,7.0,3.0,2.142857142857143,50.0,66.66666666666666,83.33333333333334,0.4956466846838898,64.5,B,B,FAST
SHREERAMA.NS,45.04999923706055,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-02-05,65.0,2026-07-28,37.619998931884766,,59.140679771423336,51.30999946594238,72.11880027770997,23.825699313607448,11,4,6,1,10,40.0,1.897310713784755,1.897310713784755,9.818181818181818,2.25,1.0,5.666666666666667,75.0,100.0,100.0,0.1932446097373361,64.46,B,B,FAST
ADSL.NS,108.62000274658205,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-10-07,202.6300048828125,2026-03-30,86.2699966430664,,177.72896311950683,144.45000076293945,232.8836070251465,38.88446720214938,10,4,5,1,9,44.44444444444444,2.3311978697947504,2.3311978697947504,11.8,5.75,3.5,6.2,75.0,75.0,100.0,0.1975591415080297,64.42,B,B,FAST
KSB.NS,803.0,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-07-22,913.25,2026-08-10,777.2999877929688,,884.1566973876953,845.2749938964844,948.5970031738282,9.178994812512151,16,7,8,1,15,46.66666666666666,1.2550873925524677,1.2550873925524677,10.6875,7.857142857142857,4.0,6.25,57.14285714285714,71.42857142857143,85.71428571428571,0.1174350776657279,64.27,B,B,FAST
TRF.NS,229.6000061035156,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-09-18,405.0,2026-03-24,215.5,,364.447,310.25,454.27,37.000440090461545,13,6,7,0,13,46.15384615384615,2.316251139299296,2.316251139299296,6.384615384615385,6.666666666666667,3.0,5.857142857142857,66.66666666666666,66.66666666666666,100.0,0.3627863230227812,64.25,B,B,FAST
KAMATHOTEL.NS,218.0,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-09-24,329.79998779296875,2026-03-30,140.1999969482422,,289.22558975219727,234.99999237060547,379.09598541259766,24.626309799634928,11,5,6,0,11,45.45454545454545,2.829948484798352,2.829948484798352,7.545454545454546,10.6,3.0,4.666666666666667,60.0,60.0,60.0,0.3750534136479743,64.1,B,B,FAST
MANKIND.NS,2376.10009765625,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-07-29,2642.0,2026-08-18,2363.300048828125,,2582.358210449219,2502.6500244140625,2714.461987304688,7.98719991511514,6,3,3,0,6,50.0,1.87309351869911,1.87309351869911,11.0,12.666666666666666,4.0,8.666666666666666,66.66666666666666,66.66666666666666,66.66666666666666,0.1702812289726463,64.09,B,B,FAST
HUDCO.NS,186.8699951171875,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-06-18,218.0,2026-08-20,184.47999572753903,,210.82671908569336,201.2399978637696,226.71520111083984,11.363229514930849,7,3,3,1,6,50.0,3.742958405338548,3.742958405338548,14.285714285714286,8.0,7.0,4.666666666666667,33.33333333333333,66.66666666666666,100.0,0.2620070883736983,64.02,B,B,FAST
MANAKCOAT.NS,124.69000244140624,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-10-27,182.82000732421875,2026-03-30,94.1999969482422,,163.85532510375975,138.51000213623047,205.86121002197265,23.902380125609252,9,3,5,1,8,37.5,2.8710057438668093,2.8710057438668093,9.0,5.333333333333333,5.0,0.0,66.66666666666666,100.0,100.0,0.3190006382074232,63.99,B,B,FAST
HSCL.NS,675.75,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2026-07-21,819.5,2026-08-20,695.5,,792.9639999999999,757.5,851.74,14.781755539974064,18,7,10,1,17,41.17647058823529,1.5201771717586092,1.5201771717586092,8.11111111111111,7.142857142857143,3.0,2.8,57.14285714285714,85.71428571428571,85.71428571428571,0.1874191033674997,63.92,B,B,FAST
APOLSINHOT.NS,1211.199951171875,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2026-07-15,1440.0,2026-08-18,1153.5,,1378.689,1296.75,1514.49,12.14842860341419,7,2,4,1,6,33.33333333333333,3.859788758085752,3.859788758085752,9.714285714285714,1.5,1.5,0.0,100.0,100.0,100.0,0.397331195685298,63.86,B,B,FAST
DECCANCE.NS,559.0,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-09-11,1164.9000244140625,2026-08-12,525.0,,1027.9614191894532,844.9500122070312,1331.274030761719,45.62052723333031,7,3,3,1,6,50.0,1.625674536643997,1.625674536643997,12.714285714285714,8.0,2.0,1.0,66.66666666666666,66.66666666666666,66.66666666666666,0.1278620422079548,63.71,B,B,FAST
SEMAC.NS,284.70001220703125,2026-08-20T15:25:00+05:30,WAITING FOR 0.786,2025-08-25,568.0,2026-03-09,205.0,,490.318,386.5,662.38,41.935639277564505,14,6,7,1,13,46.15384615384615,0.8490359414559426,0.8490359414559426,7.142857142857143,5.166666666666667,2.5,0.0,66.66666666666666,83.33333333333334,100.0,0.1188650318038319,63.62,B,B,FAST
RKDL.NS,18.459999084472656,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-09-17,32.47999954223633,2026-03-05,16.299999237060547,,29.01747947692872,24.38999938964844,36.68679962158203,36.383175185322784,12,5,7,0,12,41.66666666666667,0.9022989178186568,0.9022989178186568,4.416666666666667,4.6,5.0,3.857142857142857,60.0,100.0,100.0,0.2042940946004506,63.58,B,B,FAST
KOKUYOCMLN.NS,80.80000305175781,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-09-04,128.0,2026-03-30,71.05000305175781,,115.81270065307618,99.5250015258789,142.80699920654297,30.23217436764641,10,5,5,0,10,50.0,3.179514858643882,3.179514858643882,7.9,10.8,7.0,4.6,40.0,60.0,80.0,0.4024702352713774,63.47,B,B,FAST
LEMERITE.NS,22.940000534057617,2026-08-24T10:05:00+05:30,WAITING FOR 0.786,2025-12-12,107.56999969482422,2026-07-20,19.520000457763672,,88.72729985809326,63.545000076293945,130.46299949645996,74.14549910709906,6,3,3,0,6,50.0,3.3804477162380064,3.3804477162380064,19.33333333333333,17.333333333333332,7.0,21.0,33.33333333333333,66.66666666666666,66.66666666666666,0.1748507439433451,63.45,B,B,FAST
HBLENGINE.NS,697.2000122070312,2026-08-24T10:10:00+05:30,WAITING FOR 0.786,2025-11-10,1122.0,2026-03-30,613.0,,1013.074,867.5,1254.34,31.17975466678335,23,9,14,0,23,39.130434782608695,0.6479104720581216,0.6479104720581216,5.565217391304348,3.7777777777777777,3.0,6.071428571428571,66.66666666666666,88.88888888888889,100.0,0.1164214129479437,63.05,B,B,FAST
