Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group,Current State,Opportunity,Opportunity Score V3
NINSYS.NS,711.0499877929688,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-08,935.0,2026-08-14,683.1500244140625,,881.1041052246094,809.0750122070312,1000.4809936523436,19.30011634530868,7.0,4.0,3.0,0.0,7.0,57.14285714285714,7.2703624938842575,7.2703624938842575,7.142857142857143,11.75,5.0,0.0,50.0,75.0,75.0,1.017850749143796,76.22,A+,B,FAST,FAR,WATCH,62.87
NITCO.NS,91.88999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-08-25,109.25,2026-09-16,83.25,,103.686,96.25,116.01,11.376657032146644,11.0,7.0,4.0,0.0,11.0,63.63636363636363,4.944193832612185,4.944193832612185,8.181818181818182,8.428571428571429,6.0,7.75,42.85714285714285,71.42857142857143,85.71428571428571,0.6042903573192671,72.82,A,A,FAST,FAR,WATCH,62.81
JYOTISTRUC.NS,9.1899995803833,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-22,16.8799991607666,2026-01-21,7.940000057220459,,14.966839352607728,12.40999960899353,19.2043989276886,38.59759322677508,6.0,4.0,2.0,0.0,6.0,66.66666666666666,11.922494662516252,11.922494662516252,9.0,12.25,11.0,2.5,50.0,50.0,75.0,1.3247216291684725,71.67,A,B,MEDIUM,FAR,WATCH,62.75
ATULAUTO.NS,446.6000061035156,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-08-05,596.5499877929688,2026-09-16,427.2000122070313,,560.3090930175781,511.875,640.5809814453125,20.29399278560257,9.0,5.0,4.0,0.0,9.0,55.55555555555556,5.9499165850610405,5.9499165850610405,5.555555555555555,9.0,2.0,0.0,80.0,80.0,80.0,1.0709849853109874,74.02,A,A,FAST,FAR,WATCH,62.72
SOBHA.NS,1230.9000244140625,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-10,1732.0,2026-04-02,1130.0,,1603.172,1431.0,1888.52,23.220962915141826,9.0,5.0,4.0,0.0,9.0,55.55555555555556,6.120568908798727,6.120568908798727,8.444444444444445,13.0,3.0,2.0,60.0,60.0,60.0,0.7248042128840598,72.29,A,A,FAST,FAR,WATCH,62.37
NTPC.NS,327.79998779296875,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-04-27,414.3999938964844,2026-09-02,321.0,,394.41239520263673,367.6999969482422,438.6839923095703,16.889024843005913,9.0,7.0,2.0,0.0,9.0,77.77777777777779,4.378152215913257,4.378152215913257,13.0,14.0,9.0,9.5,28.57142857142857,57.14285714285714,85.71428571428571,0.3367809396856351,75.17,A+,A,MEDIUM,FAR,WATCH,62.32
AQYLON.NS,19.799999237060547,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-12-15,1714.9000244140625,2026-09-18,17.940000534057617,,1351.7505793037417,866.4200124740601,2156.109630622864,98.53523279070764,8.0,4.0,4.0,0.0,8.0,50.0,9.748770107293144,9.748770107293144,20.75,13.0,9.5,28.5,25.0,50.0,75.0,0.4698202461346093,69.0,A,A,MEDIUM,FAR,WATCH,61.27
TARAPUR.NS,12.079999923706056,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-24,39.27999877929688,2026-09-21,11.40999984741211,,33.315819007873536,25.34499931335449,46.52619850158691,63.74094864409251,9.0,6.0,3.0,0.0,9.0,66.66666666666666,3.041100522263956,3.041100522263956,5.222222222222222,3.6666666666666665,4.0,8.333333333333334,83.33333333333334,100.0,100.0,0.582338397880332,75.92,A+,A,FAST,FAR,WATCH,60.8
GMRP&UI.NS,95.26000213623048,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-20,136.3000030517578,2026-09-02,86.80000305175781,,125.70700305175782,111.5500030517578,149.17000305175782,24.220608380100582,7.0,5.0,2.0,0.0,7.0,71.42857142857143,3.4346134323693827,3.4346134323693827,10.428571428571429,6.4,5.0,20.0,60.0,80.0,100.0,0.3293464935148723,76.44,A+,B,FAST,FAR,WATCH,60.76
TIMETECHNO.NS,180.58999633789065,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-23,249.1499938964844,2026-03-23,154.0,,228.78789520263672,201.5749969482422,273.8889923095703,21.06662978041621,17.0,8.0,8.0,1.0,16.0,50.0,3.702239885960772,3.702239885960772,8.882352941176471,8.5,3.0,2.25,62.5,75.0,87.5,0.4168084639823385,69.78,A,A,FAST,FAR,WATCH,60.48
IRIS.NS,236.42999267578125,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-10,388.1000061035156,2026-03-02,203.0,,348.4886047973633,295.5500030517578,436.2260076904297,32.15560296060214,7.0,4.0,2.0,1.0,6.0,66.66666666666666,3.6655586993436287,3.6655586993436287,14.571428571428571,5.0,5.0,11.0,50.0,100.0,100.0,0.2515579499549549,76.89,A+,B,FAST,FAR,WATCH,60.08
ELECTHERM.NS,903.8499755859376,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-06,1277.0,2026-09-22,896.0,,1195.466,1086.5,1376.06,24.393502150129105,12.0,8.0,4.0,0.0,12.0,66.66666666666666,1.71513376770964,1.71513376770964,7.833333333333333,5.125,4.5,13.0,75.0,87.5,100.0,0.2189532469416561,73.6,A,A,FAST,FAR,WATCH,60.0
KPIGREEN.NS,346.45001220703125,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-05-27,447.4500122070313,2026-09-16,271.8999938964844,,409.8823082885742,359.6750030517578,493.0930169677735,15.47573408240006,19.0,10.0,9.0,0.0,19.0,52.63157894736842,2.697866050188643,2.697866050188643,5.894736842105263,6.1,3.0,4.888888888888889,80.0,80.0,90.0,0.4576737049427162,69.77,A,A,FAST,FAR,WATCH,59.62
NDRAUTO.NS,753.2000122070312,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-23,1113.5999755859375,2026-03-30,605.0499877929688,,1004.7702781982422,859.3249816894531,1245.8229724121093,25.037590327843663,16.0,8.0,7.0,1.0,15.0,53.333333333333336,2.7891355605787065,2.7891355605787065,9.8125,9.125,3.5,2.2857142857142856,75.0,75.0,87.5,0.2842431144538809,69.69,A,A,FAST,FAR,WATCH,58.91
TERASOFT.NS,240.8000030517578,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-17,598.0,2026-09-17,223.25,,517.8035,410.625,695.435,53.49587187963043,15.0,8.0,7.0,0.0,15.0,53.333333333333336,3.7770673973544033,3.7770673973544033,4.2,6.125,5.5,1.1428571428571428,50.0,75.0,100.0,0.899301761274858,68.24,A,A,FAST,FAR,WATCH,58.88
EMSLIMITED.NS,365.25,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-22,589.0,2026-03-10,256.04998779296875,,517.7486973876953,422.5249938964844,675.5670031738282,29.45419238273868,6.0,4.0,2.0,0.0,6.0,66.66666666666666,5.806380366350552,5.806380366350552,6.0,8.5,9.0,0.0,25.0,50.0,100.0,0.9677300610584252,72.24,A,B,MEDIUM,FAR,WATCH,58.66
NAVKARCORP.NS,89.37999725341797,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-17,119.0,2026-09-16,84.80000305175781,,111.68120065307616,101.9000015258789,127.89199920654298,19.96862790626162,10.0,6.0,4.0,0.0,10.0,60.0,8.313134668024876,8.313134668024876,17.5,19.83333333333333,16.0,13.75,33.33333333333333,50.0,50.0,0.4750362667442786,66.0,A,A,SLOW,FAR,WATCH,58.57
WANBURY.NS,222.6999969482422,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-15,358.8500061035156,2026-09-16,219.0,,328.9221047973633,288.9250030517578,395.2110076904297,32.29400101113929,17.0,9.0,8.0,0.0,17.0,52.94117647058824,2.638852484546431,2.638852484546431,9.588235294117649,10.444444444444445,4.0,8.125,66.66666666666666,77.77777777777779,77.77777777777779,0.2752177437870511,69.58,A,A,FAST,FAR,WATCH,58.55
SUMIT.NS,50.060001373291016,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-06,104.0,2026-03-12,31.739999771118164,,88.53635995101929,67.86999988555908,122.78760005950927,43.45825669703886,13.0,7.0,6.0,0.0,13.0,53.84615384615385,3.124715117908106,3.124715117908106,5.846153846153846,4.714285714285714,4.0,6.666666666666667,71.42857142857143,100.0,100.0,0.5344907438527023,71.92,A,A,FAST,FAR,WATCH,58.32
GLOBALVECT.NS,133.41000366210938,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-17,248.0,2026-09-17,123.0,,221.25,185.5,280.5,39.70169326006356,9.0,5.0,3.0,1.0,8.0,62.5,3.919912478817141,3.919912478817141,15.22222222222222,12.4,7.0,4.333333333333333,40.0,80.0,80.0,0.2575124986084253,70.62,A,A,FAST,FAR,WATCH,58.22
GVT&D.NS,4348.0,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-06-23,5650.0,2026-07-28,3962.199951171875,,5288.810789550781,4806.0999755859375,6088.828012695312,17.7887019783268,18.0,9.0,8.0,1.0,17.0,52.94117647058824,2.842916894238714,2.842916894238714,12.38888888888889,12.88888888888889,4.0,5.125,55.55555555555556,55.55555555555556,88.88888888888889,0.2294731125394477,67.67,A,A,FAST,FAR,WATCH,58.18
ENERGYDEV.NS,14.539999961853027,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-19,29.690000534057617,2026-03-30,13.149999618530272,,26.150440338134764,21.420000076293945,33.99040077209473,44.39864195843165,8.0,5.0,3.0,0.0,8.0,62.5,1.884523972865717,1.884523972865717,3.375,3.0,3.0,3.6666666666666665,80.0,100.0,100.0,0.558377473441694,72.44,A,A,FAST,FAR,WATCH,57.81
RSSOFTWARE.NS,31.600000381469727,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-23,82.0,2026-03-30,21.93000030517578,,69.14502006530762,51.96500015258789,97.61819992065428,54.2989497267866,9.0,5.0,3.0,1.0,8.0,62.5,1.868871669780817,1.868871669780817,9.444444444444445,1.8,2.0,4.333333333333333,100.0,100.0,100.0,0.1978805297414982,72.42,A,A,FAST,FAR,WATCH,57.78
VASCONEQ.NS,31.440000534057617,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-10,74.58999633789062,2026-03-30,26.75,,64.35223712158204,50.66999816894531,87.02839538574219,51.1438887902881,7.0,4.0,3.0,0.0,7.0,57.14285714285714,9.109523062362417,9.109523062362417,12.857142857142858,21.0,12.0,1.3333333333333333,25.0,50.0,75.0,0.7085184604059658,67.86,A,B,MEDIUM,FAR,WATCH,57.7
3PLAND.NS,30.739999771118164,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-23,46.79999923706055,2026-03-16,28.51000022888184,,42.8859394493103,37.65499973297119,51.55539897918701,28.32149612240212,9.0,4.0,4.0,1.0,8.0,50.0,4.203144737558822,4.203144737558822,8.0,2.0,1.5,0.0,100.0,100.0,100.0,0.5253930921948528,71.07,A,A,FAST,FAR,WATCH,57.68
ARVSMART.NS,588.2000122070312,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-08-24,707.8499755859375,2026-09-18,540.3499755859375,,672.0049755859375,624.0999755859375,751.3999755859375,12.470884357044326,13.0,6.0,6.0,1.0,12.0,50.0,4.105866962777203,4.105866962777203,13.23076923076923,13.833333333333334,5.0,3.8333333333333335,50.0,66.66666666666666,83.33333333333334,0.3103271541633932,68.58,A,A,FAST,FAR,WATCH,57.66
MBLINFRA.NS,21.76000022888184,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-22,47.150001525878906,2026-03-30,18.3700008392334,,40.99108137893677,32.76000118255615,54.63280170440674,46.9152813322383,7.0,3.0,3.0,1.0,6.0,50.0,5.588738163606193,5.588738163606193,12.857142857142858,5.0,2.0,4.0,66.66666666666666,66.66666666666666,100.0,0.4346796349471483,69.9,A,B,FAST,FAR,WATCH,57.35
RPOWER.NS,20.88999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-10,50.72999954223633,2026-03-30,20.170000076293945,,44.190159656524656,35.44999980926514,58.67559940338135,52.727033457178194,11.0,6.0,5.0,0.0,11.0,54.54545454545454,2.0066835816867186,2.0066835816867186,8.818181818181818,2.5,1.0,16.0,83.33333333333334,100.0,100.0,0.2275620556551948,70.45,A,A,FAST,FAR,WATCH,57.3
TREJHARA.NS,136.2100067138672,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-12-02,284.8500061035156,2026-09-21,128.07000732421875,,251.2990863647461,206.4600067138672,325.6128057861328,45.79765144224749,8.0,4.0,3.0,1.0,7.0,57.14285714285714,4.5198131794218765,4.5198131794218765,14.875,12.0,4.0,2.333333333333333,75.0,75.0,75.0,0.3038529868518909,71.92,A,B,FAST,FAR,WATCH,57.24
SATIN.NS,223.1999969482422,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-27,274.1400146484375,2026-09-10,210.0,,260.4140515136719,242.07000732421875,290.81641845703126,14.29034045940334,14.0,6.0,7.0,1.0,13.0,46.15384615384615,4.6340759694164495,4.6340759694164495,12.857142857142858,13.666666666666666,5.0,4.142857142857143,50.0,66.66666666666666,66.66666666666666,0.3604281309546127,67.87,A,A,FAST,FAR,WATCH,57.24
ZUARI.NS,225.72000122070312,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-12-30,345.6000061035156,2026-03-30,175.10000610351562,,309.11300610351566,260.3500061035156,389.93000610351567,26.9781611372528,9.0,5.0,4.0,0.0,9.0,55.55555555555556,3.8926165329337183,3.8926165329337183,11.333333333333334,13.4,5.0,8.5,60.0,60.0,60.0,0.3434661646706222,68.8,A,A,FAST,FAR,WATCH,56.81
PARASPETRO.NS,2.0899999141693115,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-02-02,3.2300000190734863,2026-06-17,1.830000042915344,,2.9304000241756443,2.530000030994416,3.594000012874603,28.67868219605093,7.0,4.0,3.0,0.0,7.0,57.14285714285714,4.287872158669858,4.287872158669858,10.142857142857142,7.75,3.5,13.333333333333334,75.0,75.0,75.0,0.422747959305479,71.56,A,B,FAST,FAR,WATCH,56.76
HINDCON.NS,24.729999542236328,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-23,37.75,2026-03-30,15.65999984741211,,33.0227399673462,26.70499992370605,43.49340003967285,25.112211867670464,7.0,3.0,3.0,1.0,6.0,50.0,4.717361978040013,4.717361978040013,9.571428571428571,0.6666666666666666,1.0,0.0,100.0,100.0,100.0,0.4928587141235834,71.87,A,B,FAST,FAR,WATCH,56.73
BHARATWIRE.NS,167.88999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-05-11,262.0,2026-09-16,163.6199951171875,,240.9466789550781,212.8099975585937,287.57880126953125,30.32068334880445,13.0,7.0,6.0,0.0,13.0,53.84615384615385,3.78851896622276,3.78851896622276,6.538461538461538,7.857142857142857,6.0,4.0,42.85714285714285,71.42857142857143,85.71428571428571,0.5794205477752454,67.1,A,A,FAST,FAR,WATCH,56.63
THOMASCOTT.NS,236.8999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-13,459.7999877929688,2026-09-16,221.8000030517578,,408.8679910583496,340.7999954223633,521.6799838256836,42.05954022390656,11.0,5.0,5.0,1.0,10.0,50.0,4.362624055525152,4.362624055525152,10.727272727272728,8.6,7.0,2.6,40.0,80.0,80.0,0.4066852933116667,67.32,A,A,FAST,FAR,WATCH,56.61
AVROIND.NS,7.239999771118164,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-06-08,12.989999771118164,2026-09-22,7.079999923706055,,11.725259803771973,10.03499984741211,14.526599731445312,38.252969296347,10.0,5.0,5.0,0.0,10.0,50.0,3.702084683282718,3.702084683282718,6.5,9.6,5.0,2.6,60.0,60.0,80.0,0.5695514897358028,67.28,A,A,FAST,FAR,WATCH,56.6
ABINFRA.NS,12.25,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-02-23,23.559999465942383,2026-06-11,8.819999694824219,,20.40563951492309,16.1899995803833,27.392399406433107,39.96757616422017,15.0,8.0,7.0,0.0,15.0,53.333333333333336,3.84507744304439,3.84507744304439,6.0,8.0,7.5,3.142857142857143,50.0,62.5,100.0,0.6408462405073984,67.09,A,A,MEDIUM,FAR,WATCH,56.58
BDL.NS,1168.0,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-01-29,1593.9000244140625,2026-03-30,1086.0,,1485.209419189453,1339.9500122070312,1725.9540307617187,21.35789169466544,18.0,8.0,10.0,0.0,18.0,44.44444444444444,2.777770086184568,2.777770086184568,6.333333333333333,10.375,2.5,2.3,62.5,75.0,87.5,0.4385952767659844,66.12,A,A,FAST,FAR,WATCH,56.42
RAILTEL.NS,263.8999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-12-26,391.0,2026-03-30,245.0,,359.756,318.0,428.96,26.64472756632707,7.0,4.0,2.0,1.0,6.0,66.66666666666666,6.710868411112451,6.710868411112451,21.142857142857142,21.5,14.0,0.0,25.0,25.0,75.0,0.3174059383634267,67.15,A,B,MEDIUM,FAR,WATCH,56.24
SENCO.NS,337.3500061035156,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-27,430.0,2026-09-16,325.6499938964844,,407.6690986938477,377.8249969482422,457.13100158691407,17.249061264547905,7.0,4.0,3.0,0.0,7.0,57.14285714285714,3.991869383913497,3.991869383913497,6.571428571428571,9.0,4.5,2.0,50.0,75.0,75.0,0.6074583845085756,71.09,A,B,FAST,FAR,WATCH,56.16
CEATLTD.NS,3401.39990234375,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-23,4438.0,2026-06-11,3061.199951171875,,4143.364789550781,3749.5999755859375,4795.968012695313,17.907302998717476,12.0,7.0,5.0,0.0,12.0,58.333333333333336,5.72607237537576,5.72607237537576,11.083333333333334,13.142857142857142,12.0,7.6,28.57142857142857,42.85714285714285,85.71428571428571,0.5166381090564596,65.07,A,A,MEDIUM,FAR,WATCH,55.95
KEYFINSERV.NS,240.0500030517578,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-04-22,349.8999938964844,2026-09-15,233.0,,324.88339520263673,291.4499969482422,380.2939923095703,26.11195075019655,10.0,5.0,5.0,0.0,10.0,50.0,2.521560430258492,2.521560430258492,4.2,5.4,3.0,2.2,60.0,80.0,100.0,0.6003715310139266,67.44,A,A,FAST,FAR,WATCH,55.89
ATLANTAA.NS,35.63999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-07,73.38999938964844,2026-03-30,31.520000457763672,,64.4298196182251,52.454999923706055,84.27619911193847,44.6839994263044,12.0,5.0,6.0,1.0,11.0,45.45454545454545,3.4862823277736545,3.4862823277736545,8.5,3.8,4.0,3.1666666666666665,80.0,100.0,100.0,0.4101508620910182,69.13,A,A,FAST,FAR,WATCH,55.79
KIRLPNU.NS,706.7999877929688,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-06-22,1098.550048828125,2026-09-16,676.5499877929688,,1008.2420357666016,887.5500183105469,1208.2700646972658,29.897786174371905,9.0,5.0,4.0,0.0,9.0,55.55555555555556,4.306686848630481,4.306686848630481,9.444444444444445,12.8,7.0,5.0,40.0,60.0,80.0,0.4560021369138156,66.45,A,A,FAST,FAR,WATCH,55.61
PRAJIND.NS,317.54998779296875,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-04-23,427.6499938964844,2026-07-28,300.79998779296875,,400.5040925903321,364.22499084472656,460.63099548339846,20.7124237509891,12.0,6.0,5.0,1.0,11.0,54.54545454545454,4.175001552286265,4.175001552286265,13.416666666666666,11.666666666666666,9.0,5.6,33.33333333333333,66.66666666666666,83.33333333333334,0.3111802399219576,67.51,A,A,MEDIUM,FAR,WATCH,55.53
RVHL.NS,39.650001525878906,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-12-22,59.75,2026-03-30,28.5,,53.0625,44.125,67.875,25.2767933552341,7.0,4.0,3.0,0.0,7.0,57.14285714285714,4.630983353002695,4.630983353002695,12.857142857142858,7.0,5.5,20.0,50.0,75.0,100.0,0.3601875941224318,69.09,A,B,FAST,FAR,WATCH,55.41
ABCOTS.NS,205.25,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-24,504.0,2026-07-31,196.8099975585937,,438.2613394775391,350.4049987792969,583.8694006347656,53.167212913490616,7.0,4.0,2.0,1.0,6.0,66.66666666666666,7.912995476079908,7.912995476079908,18.285714285714285,14.75,16.0,4.5,25.0,25.0,50.0,0.43274194009812,65.03,A,B,SLOW,FAR,WATCH,55.3
AURIONPRO.NS,681.9000244140625,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-11-04,1240.0,2026-09-09,663.0,,1116.522,951.5,1390.02,38.926413952070575,14.0,7.0,7.0,0.0,14.0,50.0,4.054835451477394,4.054835451477394,7.785714285714286,11.142857142857142,7.0,3.857142857142857,42.85714285714285,57.14285714285714,85.71428571428571,0.5208045534007661,64.55,B,B,FAST,FAR,WATCH,55.17
VPRPL.NS,33.560001373291016,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-22,109.4499969482422,2026-06-12,23.940000534057617,,91.15085771560668,66.6949987411499,131.6825960159302,63.18191379175039,6.0,3.0,3.0,0.0,6.0,50.0,5.3951308515106,5.3951308515106,3.8333333333333335,6.666666666666667,7.0,0.0,33.33333333333333,100.0,100.0,1.4074254395245045,69.93,A,B,FAST,FAR,WATCH,55.07
RADAAN.NS,2.869999885559082,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-29,3.7300000190734863,2026-09-01,2.559999942779541,,3.4796200027465822,3.1449999809265137,4.034200038909912,17.519732519824185,14.0,8.0,6.0,0.0,14.0,57.14285714285714,3.26345046938449,3.26345046938449,13.714285714285714,10.875,7.5,17.333333333333332,12.5,75.0,75.0,0.2379599300592857,67.96,A,A,MEDIUM,FAR,WATCH,54.97
CUBEXTUB.NS,104.8499984741211,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-02-03,130.35000610351562,2026-03-30,73.0999984741211,,118.0985044708252,101.72500228881836,145.2350080871582,11.218182699321972,16.0,8.0,8.0,0.0,16.0,50.0,0.5601343421075178,0.5601343421075178,6.375,2.0,2.0,10.0,100.0,100.0,100.0,0.0878642105266694,67.38,A,A,FAST,FAR,WATCH,54.92
NATIONALUM.NS,352.20001220703125,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-08-24,405.0,2026-09-22,348.1000061035156,,392.82340130615233,376.5500030517578,419.79399841308594,10.34138724018142,13.0,5.0,6.0,2.0,11.0,45.45454545454545,4.402685318281395,4.402685318281395,14.76923076923077,12.6,6.0,1.0,40.0,80.0,80.0,0.2980984850919694,65.56,A,A,FAST,FAR,WATCH,54.91
SUVEN.NS,335.45001220703125,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-09-01,403.3500061035156,2026-09-16,324.0,,386.36910479736326,363.6750030517578,423.9810076904297,13.178872730271031,11.0,5.0,5.0,1.0,10.0,50.0,3.391316308292792,3.391316308292792,13.818181818181818,14.0,7.0,3.0,40.0,80.0,80.0,0.2454242065211888,65.8,A,A,FAST,FAR,WATCH,54.62
NETWEB.NS,4817.0,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-08-24,5813.0,2026-09-16,4388.0,,5508.05,5100.5,6183.5,12.546182405751583,12.0,6.0,6.0,0.0,12.0,50.0,3.573427687622552,3.573427687622552,9.333333333333334,7.5,5.5,10.5,50.0,66.66666666666666,100.0,0.3828672522452734,64.75,B,B,FAST,FAR,WATCH,54.52
ZODIAC.NS,227.72000122070312,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-05-05,332.95001220703125,2026-09-17,215.0,,307.70870959472654,273.9750061035156,363.61701538085936,25.994944530291008,8.0,4.0,3.0,1.0,7.0,57.14285714285714,2.686343439117812,2.686343439117812,13.375,7.0,2.5,6.0,75.0,75.0,75.0,0.2008481075975934,69.05,A,B,FAST,FAR,WATCH,54.48
POONAWALLA.NS,471.8999938964844,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-10-06,570.4000244140625,2026-03-30,361.2000122070313,,525.6312218017579,465.8000183105469,624.7920275878906,10.222229136445453,10.0,5.0,3.0,2.0,8.0,62.5,3.212971447255325,3.212971447255325,24.2,16.0,9.0,13.666666666666666,0.0,60.0,60.0,0.1327674151758399,68.52,A,A,MEDIUM,FAR,WATCH,54.43
KAMATHOTEL.NS,237.0500030517578,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2025-09-24,329.79998779296875,2026-03-30,140.1999969482422,,289.22558975219727,234.99999237060547,379.09598541259766,18.039754623767024,11.0,5.0,6.0,0.0,11.0,45.45454545454545,2.829948484798352,2.829948484798352,7.545454545454546,10.6,3.0,4.666666666666667,60.0,60.0,60.0,0.3750534136479743,64.1,B,B,FAST,FAR,WATCH,54.04
NUVAMA.NS,1675.699951171875,2026-09-22T16:09:29.471317+05:30,WAITING FOR 0.786,2026-07-24,2066.0,2026-08-10,1578.5999755859375,,1961.696394775391,1822.2999877929688,2192.724006347656,14.579037019449768,13.0,6.0,7.0,0.0,13.0,46.15384615384615,2.551901348184865,2.551901348184865,8.846153846153847,14.666666666666666,1.0,3.0,66.66666666666666,66.66666666666666,66.66666666666666,0.2884758045774195,64.62,B,B,FAST,FAR,WATCH,53.98
